Order_ID,Order_Date,Vendor_ID,Product_ID,Quantity,Unit_Price,Amount
PO119261,2025-06-15,V1006,P2025,11,186.64,2053.02
PO103216,2025-06-15,V1012,P2014,29,1480.4,42931.49
PO119310,2025-06-15,V1025,P2017,127,1353.86,171940.13
PO107870,2025-06-15,V1013,P2009,12,76.29,915.42
PO117041,2025-06-15,V1001,P2009,53,87.24,4623.71
PO123021,2025-06-15,V1002,P2011,22,59.76,1314.81
PO119099,2025-06-15,V1005,P2008,34,33.73,1146.91
PO111181,2025-06-15,V1001,P2023,54,57.65,3113.19
PO122613,2025-06-15,V1014,P2001,62,116.67,7233.39
PO111132,2025-06-15,V1012,P2011,21,69.77,1465.16
PO111626,2025-06-15,V1001,P2035,10,261.58,2615.8
PO115764,2025-06-15,V1000,P2033,86,1146.99,98640.83
PO112491,2025-06-15,V1017,P2018,68,907.19,61689.11
PO115463,2025-06-15,V1001,P2011,74,67.98,5030.34
PO107540,2025-06-15,V1020,P2016,20,1385.64,27712.76
PO106459,2025-06-15,V1001,P2024,25,66.35,1658.68
PO114429,2025-06-15,V1000,P2033,53,1105.0,58565.18
PO102853,2025-06-15,V1002,P2033,25,1198.41,29960.24
PO110505,2025-06-15,V1002,P2020,71,20.49,1454.82
PO118883,2025-06-15,V1000,P2001,90,117.76,10598.23
PO119847,2025-06-15,V1008,P2011,17,62.73,1066.37
PO101709,2025-06-15,V1019,P2013,88,291.37,25640.3
PO108389,2025-06-15,V1002,P2028,36,190.55,6859.94
PO122703,2025-06-16,V1010,P2034,55,896.18,49289.8
PO121255,2025-06-16,V1002,P2008,34,36.35,1235.74
PO119891,2025-06-16,V1012,P2011,51,63.36,3231.56
PO116492,2025-06-16,V1013,P2027,74,239.34,17710.8
PO110381,2025-06-16,V1001,P2001,72,120.74,8693.64
PO115040,2025-06-16,V1024,P2011,27,68.25,1842.69
PO111774,2025-06-16,V1006,P2035,21,268.19,5632.01
PO121855,2025-06-16,V1001,P2034,103,952.97,98155.45
PO118453,2025-06-16,V1000,P2007,22,111.1,2444.24
PO102160,2025-06-16,V1003,P2002,38,587.01,22306.34
PO102284,2025-06-16,V1018,P2024,41,60.81,2493.09
PO110551,2025-06-16,V1001,P2011,65,68.75,4468.91
PO123135,2025-06-16,V1017,P2011,19,67.61,1284.52
PO109540,2025-06-16,V1000,P2009,44,85.92,3780.57
PO117830,2025-06-16,V1029,P2035,126,268.77,33864.79
PO100329,2025-06-16,V1002,P2007,24,116.14,2787.38
PO119110,2025-06-16,V1002,P2034,11,997.35,10970.9
PO106637,2025-06-16,V1003,P2001,2,126.17,252.33
PO116551,2025-06-16,V1003,P2011,27,62.28,1681.44
PO103699,2025-06-16,V1001,P2001,23,124.98,2874.45
PO107652,2025-06-16,V1011,P2003,66,366.82,24210.1
PO108255,2025-06-16,V1001,P2034,45,863.29,38848.18
PO104265,2025-06-16,V1021,P2032,56,106.26,5950.38
PO116155,2025-06-16,V1013,P2009,42,78.84,3311.26
PO119345,2025-06-17,V1028,P2035,48,274.3,13166.25
PO107531,2025-06-17,V1011,P2003,49,389.09,19065.52
PO103668,2025-06-17,V1006,P2028,35,174.82,6118.85
PO117455,2025-06-17,V1022,P2001,19,118.12,2244.27
PO106762,2025-06-17,V1000,P2033,28,1126.07,31529.92
PO118865,2025-06-17,V1023,P2029,48,349.82,16791.22
PO111538,2025-06-17,V1001,P2001,14,123.78,1732.98
PO109980,2025-06-17,V1009,P2009,7,78.31,548.15
PO115617,2025-06-17,V1016,P2025,18,163.46,2942.31
PO119515,2025-06-17,V1015,P2027,42,217.87,9150.55
PO110864,2025-06-17,V1019,P2030,23,92.92,2137.27
PO107181,2025-06-17,V1000,P2035,122,240.95,29395.86
PO112650,2025-06-17,V1025,P2007,19,110.04,2090.81
PO115781,2025-06-17,V1000,P2024,71,65.94,4681.54
PO100496,2025-06-17,V1002,P2003,77,372.46,28679.8
PO103903,2025-06-17,V1007,P2007,35,111.62,3906.75
PO121722,2025-06-17,V1009,P2000,54,258.29,13947.81
PO117011,2025-06-17,V1028,P2008,21,37.24,782.13
PO122372,2025-06-17,V1001,P2027,12,227.55,2730.63
PO122910,2025-06-17,V1029,P2034,61,889.97,54288.02
PO110299,2025-06-17,V1000,P2011,21,62.31,1308.59
PO109118,2025-06-17,V1026,P2001,8,124.21,993.68
PO116905,2025-06-17,V1007,P2001,61,119.29,7276.59
PO121427,2025-06-18,V1002,P2034,52,998.02,51897.04
PO122984,2025-06-18,V1025,P2008,43,32.41,1393.49
PO120540,2025-06-18,V1001,P2011,74,66.3,4905.85
PO111109,2025-06-18,V1000,P2033,26,1206.27,31362.96
PO120209,2025-06-18,V1024,P2025,19,177.61,3374.53
PO116669,2025-06-18,V1000,P2026,64,486.78,31153.66
PO111386,2025-06-18,V1026,P2034,47,908.32,42691.18
PO100295,2025-06-18,V1001,P2001,32,116.52,3728.49
PO108023,2025-06-18,V1015,P2001,17,123.19,2094.21
PO110272,2025-06-18,V1000,P2028,53,184.35,9770.69
PO121146,2025-06-18,V1019,P2007,65,112.87,7336.35
PO111601,2025-06-18,V1001,P2002,12,556.98,6683.75
PO122417,2025-06-18,V1018,P2001,30,115.99,3479.77
PO115927,2025-06-18,V1024,P2020,58,21.81,1265.08
PO121374,2025-06-18,V1000,P2011,41,66.67,2733.59
PO100336,2025-06-18,V1003,P2000,8,298.65,2389.2
PO111014,2025-06-18,V1002,P2003,8,383.7,3069.6
PO122524,2025-06-18,V1014,P2007,36,101.63,3658.52
PO122723,2025-06-18,V1003,P2035,12,244.02,2928.21
PO110472,2025-06-18,V1002,P2001,25,115.62,2890.39
PO104715,2025-06-18,V1000,P2007,69,111.42,7688.17
PO118402,2025-06-18,V1002,P2033,21,1242.08,26083.69
PO117261,2025-06-18,V1028,P2001,43,119.11,5121.71
PO107169,2025-06-18,V1025,P2031,48,998.22,47914.47
PO106031,2025-06-19,V1000,P2011,52,61.74,3210.35
PO110142,2025-06-19,V1015,P2023,21,55.79,1171.49
PO118441,2025-06-19,V1002,P2011,88,61.81,5439.64
PO100676,2025-06-19,V1011,P2034,42,922.46,38743.3
PO117461,2025-06-19,V1000,P2027,36,218.67,7872.2
PO101940,2025-06-19,V1003,P2001,74,130.36,9646.81
PO120631,2025-06-19,V1003,P2007,16,104.94,1679.08
PO113022,2025-06-19,V1016,P2010,10,40.6,405.96
PO116740,2025-06-19,V1000,P2007,6,102.44,614.63
PO110502,2025-06-19,V1000,P2027,90,223.74,20136.71
PO102499,2025-06-19,V1001,P2034,58,930.7,53980.46
PO122640,2025-06-19,V1017,P2001,11,118.49,1303.37
PO102035,2025-06-19,V1021,P2012,42,65.44,2748.45
PO106382,2025-06-19,V1023,P2023,30,53.5,1604.98
PO116252,2025-06-19,V1000,P2034,17,857.81,14582.78
PO116376,2025-06-19,V1011,P2011,7,60.56,423.89
PO102934,2025-06-19,V1019,P2018,61,939.99,57339.12
PO100381,2025-06-19,V1024,P2034,31,886.42,27479.0
PO116768,2025-06-19,V1000,P2034,27,909.34,24552.28
PO118763,2025-06-19,V1001,P2001,13,115.16,1497.02
PO101930,2025-06-19,V1023,P2007,39,114.68,4472.44
PO120476,2025-06-19,V1028,P2011,30,63.61,1908.38
PO117620,2025-06-19,V1022,P2033,3,1165.21,3495.63
PO107901,2025-06-19,V1002,P2012,72,70.62,5084.51
PO120028,2025-06-19,V1028,P2002,57,529.29,30169.37
PO106693,2025-06-19,V1002,P2020,94,21.32,2003.96
PO111464,2025-06-19,V1000,P2012,18,64.47,1160.48
PO121257,2025-06-19,V1016,P2034,40,893.18,35727.33
PO114395,2025-06-19,V1001,P2033,48,1227.49,58919.31
PO107746,2025-06-19,V1000,P2012,22,68.8,1513.71
PO105637,2025-06-20,V1002,P2001,14,132.64,1856.94
PO121935,2025-06-20,V1002,P2017,62,1414.53,87701.11
PO115487,2025-06-20,V1001,P2011,41,62.9,2578.71
PO114849,2025-06-20,V1001,P2012,33,63.97,2111.01
PO105894,2025-06-20,V1018,P2027,42,211.45,8881.01
PO103280,2025-06-20,V1004,P2033,63,1271.93,80131.68
PO100032,2025-06-20,V1000,P2002,84,560.5,47082.19
PO122747,2025-06-20,V1000,P2033,43,1119.72,48147.96
PO107048,2025-06-20,V1001,P2011,9,67.22,604.98
PO115803,2025-06-20,V1012,P2034,18,921.04,16578.67
PO102119,2025-06-20,V1021,P2002,12,555.77,6669.23
PO106564,2025-06-20,V1013,P2001,71,113.83,8081.96
PO104398,2025-06-20,V1014,P2035,31,268.41,8320.83
PO102248,2025-06-20,V1000,P2007,35,101.64,3557.27
PO108521,2025-06-20,V1026,P2033,40,1138.86,45554.3
PO116060,2025-06-20,V1028,P2018,22,899.75,19794.49
PO121881,2025-06-20,V1024,P2011,35,68.6,2400.89
PO110950,2025-06-20,V1000,P2002,60,579.21,34752.5
PO112651,2025-06-20,V1002,P2034,65,893.85,58100.48
PO110236,2025-06-21,V1000,P2001,19,132.35,2514.7
PO105080,2025-06-21,V1002,P2034,37,962.05,35595.73
PO122281,2025-06-21,V1017,P2011,38,68.5,2603.07
PO110598,2025-06-21,V1014,P2011,78,68.07,5309.42
PO109138,2025-06-21,V1027,P2011,10,69.68,696.81
PO110234,2025-06-21,V1000,P2020,62,19.0,1178.29
PO115138,2025-06-21,V1000,P2003,52,378.6,19687.31
PO106780,2025-06-21,V1028,P2011,33,61.24,2020.85
PO103264,2025-06-21,V1028,P2033,19,1132.52,21517.81
PO119856,2025-06-21,V1001,P2034,67,989.19,66275.64
PO113726,2025-06-21,V1010,P2011,9,60.94,548.48
PO120734,2025-06-21,V1015,P2001,26,115.28,2997.39
PO107043,2025-06-21,V1001,P2034,26,979.12,25457.14
PO112918,2025-06-21,V1001,P2001,99,126.65,12538.75
PO104221,2025-06-21,V1016,P2007,31,110.44,3423.76
PO110362,2025-06-21,V1008,P2034,25,904.11,22602.74
PO116225,2025-06-21,V1000,P2034,41,946.48,38805.77
PO100713,2025-06-21,V1002,P2001,29,131.82,3822.78
PO107926,2025-06-21,V1002,P2001,21,128.88,2706.4
PO116056,2025-06-21,V1026,P2035,19,261.16,4962.04
PO112913,2025-06-21,V1010,P2011,47,64.0,3007.9
PO116705,2025-06-21,V1001,P2011,40,69.81,2792.5
PO100078,2025-06-21,V1000,P2009,45,83.96,3778.39
PO102729,2025-06-21,V1011,P2033,6,1105.89,6635.32
PO116493,2025-06-21,V1002,P2012,19,68.85,1308.1
PO109839,2025-06-21,V1005,P2034,40,867.24,34689.42
PO103569,2025-06-21,V1014,P2012,56,67.44,3776.48
PO109950,2025-06-22,V1009,P2009,50,77.83,3891.38
PO113035,2025-06-22,V1017,P2002,17,523.9,8906.35
PO116109,2025-06-22,V1008,P2017,10,1312.86,13128.55
PO109911,2025-06-22,V1003,P2001,5,121.8,609.0
PO105713,2025-06-22,V1010,P2011,116,69.21,8028.59
PO102400,2025-06-22,V1007,P2003,54,372.98,20140.94
PO103679,2025-06-22,V1000,P2030,67,105.14,7044.51
PO102551,2025-06-22,V1014,P2033,17,1158.43,19693.31
PO106789,2025-06-22,V1025,P2033,31,1255.57,38922.64
PO104530,2025-06-22,V1021,P2030,40,101.45,4058.14
PO118343,2025-06-22,V1021,P2002,63,607.63,38280.74
PO104730,2025-06-22,V1008,P2015,27,1094.79,29559.35
PO120901,2025-06-22,V1000,P2002,18,587.75,10579.58
PO121655,2025-06-22,V1005,P2011,17,61.96,1053.36
PO109088,2025-06-22,V1002,P2018,45,920.69,41431.04
PO101295,2025-06-22,V1028,P2001,37,130.24,4819.04
PO105266,2025-06-22,V1011,P2020,78,19.12,1491.53
PO117722,2025-06-22,V1001,P2033,23,1258.87,28953.94
PO102179,2025-06-22,V1014,P2034,28,952.05,26657.31
PO104744,2025-06-22,V1011,P2034,48,946.96,45454.06
PO106786,2025-06-22,V1016,P2000,54,259.54,14015.36
PO115682,2025-06-22,V1013,P2028,35,176.76,6186.73
PO118803,2025-06-22,V1010,P2035,2,273.35,546.7
PO116671,2025-06-22,V1019,P2007,18,112.43,2023.71
PO116115,2025-06-22,V1001,P2020,28,21.35,597.7
PO109395,2025-06-22,V1000,P2000,72,280.02,20161.75
PO112542,2025-06-22,V1000,P2003,35,400.21,14007.23
PO106772,2025-06-22,V1001,P2034,39,884.83,34508.36
PO121472,2025-06-22,V1023,P2007,57,113.73,6482.33
PO108458,2025-06-22,V1001,P2015,51,1161.89,59256.42
PO113664,2025-06-22,V1014,P2035,51,268.71,13704.46
PO104864,2025-06-22,V1000,P2006,40,76.79,3071.64
PO111686,2025-06-22,V1006,P2024,61,63.84,3893.94
PO105171,2025-06-22,V1001,P2003,35,350.51,12267.72
PO102011,2025-06-22,V1004,P2001,29,116.63,3382.35
PO104827,2025-06-23,V1018,P2012,30,73.15,2194.64
PO106845,2025-06-23,V1001,P2001,28,125.41,3511.57
PO109145,2025-06-23,V1011,P2011,10,67.43,674.27
PO116249,2025-06-23,V1011,P2008,28,34.73,972.35
PO108539,2025-06-23,V1027,P2011,10,63.46,634.65
PO119977,2025-06-23,V1023,P2034,69,873.34,60260.8
PO115602,2025-06-23,V1012,P2034,58,950.03,55101.85
PO103587,2025-06-23,V1013,P2011,104,69.54,7231.66
PO111559,2025-06-23,V1025,P2005,32,419.65,13428.73
PO111788,2025-06-23,V1012,P2001,75,117.74,8830.31
PO122015,2025-06-23,V1007,P2011,76,66.87,5082.46
PO110802,2025-06-23,V1018,P2025,61,183.31,11181.64
PO105682,2025-06-23,V1008,P2034,19,878.76,16696.53
PO112232,2025-06-23,V1002,P2007,45,103.73,4667.87
PO106987,2025-06-23,V1015,P2009,54,84.39,4557.0
PO102137,2025-06-23,V1001,P2034,91,959.23,87289.92
PO120445,2025-06-23,V1000,P2034,11,908.8,9996.79
PO109796,2025-06-23,V1002,P2033,28,1154.54,32327.24
PO100434,2025-06-23,V1001,P2012,60,64.21,3852.79
PO104161,2025-06-24,V1001,P2009,35,77.08,2697.7
PO120110,2025-06-24,V1001,P2001,85,130.81,11118.47
PO122165,2025-06-24,V1000,P2002,11,588.71,6475.83
PO110228,2025-06-24,V1024,P2028,10,176.6,1766.02
PO105549,2025-06-24,V1000,P2011,29,69.36,2011.56
PO110531,2025-06-24,V1029,P2007,49,114.11,5591.4
PO113976,2025-06-24,V1004,P2018,73,919.08,67092.7
PO112256,2025-06-24,V1015,P2025,33,180.64,5961.17
PO121213,2025-06-24,V1020,P2033,38,1154.79,43881.89
PO120685,2025-06-24,V1006,P2011,13,69.66,905.62
PO106159,2025-06-24,V1017,P2024,19,58.42,1109.91
PO113939,2025-06-24,V1005,P2033,18,1229.68,22134.23
PO118011,2025-06-24,V1012,P2034,25,910.2,22755.12
PO105506,2025-06-24,V1002,P2011,113,60.3,6813.55
PO110391,2025-06-24,V1001,P2001,44,116.77,5137.89
PO121022,2025-06-24,V1028,P2001,123,122.51,15069.1
PO119066,2025-06-24,V1013,P2030,32,104.18,3333.86
PO106925,2025-06-24,V1000,P2002,37,573.26,21210.62
PO115460,2025-06-24,V1015,P2022,41,14.86,609.26
PO110999,2025-06-24,V1020,P2009,7,86.07,602.46
PO105615,2025-06-24,V1021,P2012,29,71.9,2085.1
PO115060,2025-06-24,V1000,P2011,65,65.78,4275.58
PO116887,2025-06-24,V1028,P2012,27,70.1,1892.75
PO120221,2025-06-24,V1006,P2030,42,97.19,4081.8
PO112302,2025-06-24,V1011,P2034,18,966.47,17396.52
PO121630,2025-06-24,V1028,P2002,23,554.58,12755.26
PO119560,2025-06-24,V1012,P2001,15,115.53,1732.99
PO105052,2025-06-25,V1014,P2023,34,52.51,1785.38
PO112370,2025-06-25,V1000,P2033,77,1176.54,90593.48
PO118545,2025-06-25,V1000,P2035,55,235.95,12977.01
PO101288,2025-06-25,V1002,P2011,32,66.57,2130.25
PO115125,2025-06-25,V1004,P2014,16,1459.48,23351.73
PO105697,2025-06-25,V1013,P2033,47,1226.09,57626.21
PO122641,2025-06-25,V1007,P2009,33,86.38,2850.42
PO120358,2025-06-25,V1028,P2033,14,1218.62,17060.62
PO108829,2025-06-25,V1004,P2028,34,176.23,5991.9
PO104455,2025-06-25,V1004,P2001,36,132.24,4760.62
PO119986,2025-06-25,V1002,P2028,65,191.61,12454.79
PO121393,2025-06-25,V1000,P2030,20,95.74,1914.77
PO107147,2025-06-25,V1022,P2001,29,121.08,3511.46
PO106301,2025-06-25,V1018,P2024,55,64.7,3558.74
PO121038,2025-06-25,V1019,P2002,13,584.22,7594.87
PO105107,2025-06-25,V1000,P2033,55,1130.15,62158.5
PO108176,2025-06-25,V1000,P2035,27,272.87,7367.41
PO121557,2025-06-25,V1002,P2030,89,92.97,8274.08
PO113370,2025-06-25,V1005,P2030,31,96.37,2987.4
PO109954,2025-06-25,V1018,P2033,8,1097.17,8777.33
PO120912,2025-06-25,V1003,P2025,33,163.62,5399.61
PO100201,2025-06-25,V1020,P2011,62,67.08,4159.18
PO109314,2025-06-25,V1009,P2033,34,1119.3,38056.31
PO117035,2025-06-25,V1016,P2009,14,79.78,1116.91
PO121008,2025-06-25,V1002,P2011,29,63.51,1841.73
PO121884,2025-06-26,V1000,P2034,38,870.34,33072.84
PO103119,2025-06-26,V1027,P2033,20,1271.11,25422.26
PO111887,2025-06-26,V1000,P2024,15,66.75,1001.26
PO117587,2025-06-26,V1006,P2034,29,893.67,25916.54
PO102279,2025-06-26,V1004,P2003,10,351.88,3518.84
PO107233,2025-06-26,V1001,P2011,99,64.05,6341.15
PO116975,2025-06-26,V1002,P2002,66,579.34,38236.51
PO118117,2025-06-26,V1001,P2007,82,115.79,9494.69
PO100865,2025-06-26,V1019,P2001,42,124.79,5241.29
PO107179,2025-06-26,V1015,P2001,12,114.43,1373.11
PO114632,2025-06-26,V1007,P2007,61,108.59,6623.84
PO108928,2025-06-26,V1001,P2033,13,1143.79,14869.3
PO107390,2025-06-26,V1001,P2034,25,892.41,22310.14
PO118103,2025-06-27,V1028,P2003,4,357.3,1429.18
PO105610,2025-06-27,V1000,P2011,24,61.71,1481.06
PO106768,2025-06-27,V1006,P2035,16,256.67,4106.68
PO105417,2025-06-27,V1000,P2007,22,107.34,2361.43
PO103830,2025-06-27,V1003,P2001,15,125.12,1876.85
PO118045,2025-06-27,V1020,P2034,55,893.17,49124.45
PO103030,2025-06-27,V1028,P2033,6,1235.98,7415.87
PO115606,2025-06-27,V1000,P2001,26,128.15,3331.96
PO106435,2025-06-27,V1019,P2033,51,1189.66,60672.78
PO100881,2025-06-27,V1012,P2028,26,183.37,4767.61
PO121914,2025-06-27,V1007,P2034,8,914.06,7312.44
PO105824,2025-06-27,V1002,P2011,11,69.16,760.73
PO117091,2025-06-27,V1002,P2009,29,85.33,2474.57
PO113458,2025-06-27,V1001,P2018,59,950.97,56107.44
PO100764,2025-06-27,V1001,P2011,46,68.56,3153.78
PO111842,2025-06-27,V1000,P2011,28,66.88,1872.56
PO112509,2025-06-27,V1001,P2011,30,64.88,1946.52
PO114404,2025-06-27,V1000,P2012,89,63.58,5658.6
PO105632,2025-06-27,V1001,P2018,26,898.04,23349.14
PO118558,2025-06-27,V1000,P2033,15,1234.41,18516.12
PO119425,2025-06-27,V1027,P2033,15,1113.95,16709.22
PO121539,2025-06-27,V1020,P2001,36,120.59,4341.42
PO122266,2025-06-27,V1013,P2034,25,950.04,23750.89
PO107664,2025-06-27,V1023,P2020,22,20.25,445.42
PO104654,2025-06-27,V1029,P2034,12,921.66,11059.88
PO102028,2025-06-27,V1020,P2011,42,59.66,2505.67
PO113086,2025-06-27,V1001,P2001,9,127.91,1151.15
PO122732,2025-06-27,V1000,P2033,24,1257.17,30171.96
PO116239,2025-06-27,V1001,P2034,61,858.11,52344.84
PO109173,2025-06-27,V1000,P2011,23,65.34,1502.88
PO119166,2025-06-27,V1000,P2025,57,186.99,10658.31
PO112996,2025-06-27,V1008,P2012,18,66.36,1194.49
PO100170,2025-06-27,V1018,P2012,144,65.17,9385.17
PO112555,2025-06-27,V1000,P2008,49,36.44,1785.72
PO108478,2025-06-27,V1000,P2001,131,121.75,15949.66
PO119192,2025-06-27,V1026,P2020,29,21.23,615.66
PO111151,2025-06-27,V1001,P2014,37,1506.57,55742.96
PO108436,2025-06-28,V1000,P2034,5,998.41,4992.03
PO116641,2025-06-28,V1001,P2024,10,63.61,636.12
PO100946,2025-06-28,V1028,P2025,65,169.17,10996.07
PO113933,2025-06-28,V1014,P2007,9,117.81,1060.28
PO114652,2025-06-28,V1002,P2012,32,65.64,2100.35
PO113924,2025-06-28,V1002,P2028,91,170.58,15522.96
PO122679,2025-06-28,V1014,P2020,8,19.29,154.31
PO114183,2025-06-28,V1012,P2024,22,60.22,1324.88
PO118666,2025-06-28,V1000,P2007,26,115.66,3007.17
PO121981,2025-06-28,V1000,P2034,38,871.95,33133.94
PO105721,2025-06-28,V1012,P2011,30,65.53,1965.84
PO106345,2025-06-28,V1002,P2011,48,64.81,3110.68
PO111133,2025-06-28,V1012,P2008,43,32.61,1402.34
PO117007,2025-06-28,V1000,P2022,29,13.64,395.42
PO122466,2025-06-28,V1014,P2027,43,236.19,10156.32
PO113133,2025-06-28,V1007,P2007,16,107.72,1723.6
PO118987,2025-06-28,V1002,P2007,22,102.33,2251.35
PO110092,2025-06-28,V1001,P2033,88,1173.59,103275.95
PO119646,2025-06-28,V1029,P2003,17,383.6,6521.18
PO103814,2025-06-28,V1005,P2033,28,1175.0,32900.1
PO116663,2025-06-29,V1002,P2001,39,120.79,4710.73
PO110710,2025-06-29,V1029,P2011,1,67.64,67.64
PO115704,2025-06-29,V1014,P2027,21,225.86,4743.08
PO109832,2025-06-29,V1020,P2034,32,991.83,31738.7
PO102682,2025-06-29,V1014,P2017,74,1414.62,104681.55
PO100924,2025-06-29,V1017,P2034,26,947.66,24639.15
PO111505,2025-06-29,V1007,P2034,23,938.45,21584.44
PO119826,2025-06-29,V1003,P2007,35,110.31,3860.82
PO105815,2025-06-29,V1001,P2034,28,982.81,27518.75
PO104843,2025-06-29,V1000,P2025,28,178.24,4990.82
PO112577,2025-06-29,V1001,P2009,58,83.32,4832.45
PO108798,2025-06-29,V1000,P2034,82,936.11,76760.79
PO107506,2025-06-29,V1000,P2007,73,102.15,7457.28
PO102310,2025-06-29,V1003,P2031,12,928.08,11136.95
PO115160,2025-06-29,V1002,P2007,41,115.29,4726.83
PO122279,2025-06-29,V1011,P2012,61,67.52,4118.46
PO121896,2025-06-29,V1022,P2007,34,102.73,3492.88
PO113342,2025-06-29,V1000,P2002,79,595.32,47030.09
PO104044,2025-06-29,V1012,P2011,33,63.41,2092.57
PO111905,2025-06-29,V1011,P2034,31,867.21,26883.65
PO102781,2025-06-30,V1002,P2011,49,68.13,3338.49
PO106761,2025-06-30,V1018,P2001,78,130.34,10166.45
PO102770,2025-06-30,V1004,P2012,33,66.67,2200.26
PO122689,2025-06-30,V1000,P2017,69,1267.17,87434.95
PO117290,2025-06-30,V1002,P2028,22,174.63,3841.91
PO122700,2025-06-30,V1021,P2001,54,117.28,6333.04
PO115670,2025-06-30,V1002,P2011,69,64.7,4464.41
PO111546,2025-06-30,V1002,P2011,33,60.55,1998.29
PO111302,2025-06-30,V1025,P2019,53,133.73,7087.65
PO104072,2025-06-30,V1001,P2003,41,408.87,16763.85
PO115281,2025-06-30,V1007,P2030,53,90.07,4773.49
PO102133,2025-06-30,V1000,P2018,33,944.95,31183.24
PO121709,2025-06-30,V1009,P2011,52,60.4,3140.62
PO104786,2025-06-30,V1002,P2034,41,970.95,39808.93
PO113873,2025-06-30,V1015,P2011,41,61.56,2523.86
PO120821,2025-06-30,V1002,P2021,60,33.3,1998.2
PO107039,2025-06-30,V1005,P2001,34,114.13,3880.52
PO120477,2025-06-30,V1027,P2015,31,1170.87,36297.04
PO109402,2025-06-30,V1026,P2011,30,69.91,2097.33
PO114961,2025-07-01,V1003,P2011,5,62.6,313.0
PO111761,2025-07-01,V1000,P2012,50,71.0,3549.97
PO120782,2025-07-01,V1000,P2026,55,497.64,27370.13
PO119112,2025-07-01,V1012,P2025,14,163.1,2283.41
PO104857,2025-07-01,V1029,P2008,63,32.97,2077.09
PO122067,2025-07-01,V1024,P2028,48,190.01,9120.53
PO101782,2025-07-01,V1008,P2001,51,130.66,6663.59
PO120334,2025-07-01,V1015,P2034,58,953.3,55291.68
PO117585,2025-07-01,V1000,P2001,27,113.61,3067.36
PO108494,2025-07-01,V1004,P2034,43,930.13,39995.59
PO114362,2025-07-01,V1000,P2009,193,77.43,14944.11
PO111841,2025-07-01,V1007,P2012,26,63.14,1641.63
PO115484,2025-07-01,V1011,P2001,45,123.09,5539.04
PO112764,2025-07-01,V1014,P2007,6,110.2,661.19
PO102763,2025-07-01,V1018,P2035,41,242.53,9943.77
PO113813,2025-07-01,V1015,P2034,7,904.7,6332.88
PO121461,2025-07-01,V1000,P2006,13,74.09,963.11
PO101590,2025-07-01,V1002,P2001,29,122.61,3555.57
PO113520,2025-07-02,V1000,P2002,61,559.33,34119.25
PO121913,2025-07-02,V1000,P2034,17,973.89,16556.07
PO115210,2025-07-02,V1014,P2034,42,942.91,39602.17
PO121358,2025-07-02,V1023,P2011,29,61.44,1781.81
PO108766,2025-07-02,V1009,P2011,7,59.92,419.44
PO115486,2025-07-02,V1026,P2001,141,115.0,16215.63
PO120908,2025-07-02,V1014,P2003,16,392.67,6282.79
PO119992,2025-07-02,V1002,P2008,81,33.41,2706.01
PO106168,2025-07-02,V1001,P2020,9,21.34,192.03
PO120316,2025-07-02,V1000,P2001,13,115.53,1501.85
PO104996,2025-07-02,V1000,P2034,66,958.86,63284.44
PO108778,2025-07-02,V1000,P2001,6,121.85,731.1
PO100753,2025-07-02,V1022,P2033,41,1259.32,51632.06
PO122290,2025-07-02,V1024,P2034,20,943.78,18875.62
PO122299,2025-07-02,V1001,P2034,28,926.66,25946.44
PO106504,2025-07-02,V1020,P2011,7,64.94,454.55
PO121985,2025-07-02,V1001,P2034,26,1002.48,26064.37
PO107494,2025-07-02,V1001,P2034,24,912.13,21891.04
PO114817,2025-07-02,V1022,P2003,61,386.59,23581.79
PO117343,2025-07-02,V1011,P2011,35,62.51,2187.75
PO106130,2025-07-02,V1001,P2012,66,68.7,4533.96
PO120314,2025-07-02,V1020,P2008,13,32.73,425.51
PO115322,2025-07-02,V1000,P2034,35,913.97,31989.05
PO117482,2025-07-03,V1006,P2020,37,22.18,820.81
PO119204,2025-07-03,V1015,P2001,14,119.62,1674.7
PO103564,2025-07-03,V1002,P2007,22,116.55,2564.15
PO106282,2025-07-03,V1007,P2012,25,67.06,1676.58
PO104647,2025-07-03,V1026,P2018,44,967.61,42574.75
PO112613,2025-07-03,V1002,P2030,29,97.94,2840.26
PO108178,2025-07-03,V1007,P2033,91,1215.83,110640.55
PO102882,2025-07-03,V1010,P2011,63,60.12,3787.66
PO108075,2025-07-03,V1000,P2030,14,92.86,1300.08
PO106526,2025-07-03,V1022,P2001,12,129.13,1549.58
PO116634,2025-07-03,V1002,P2011,70,65.19,4563.48
PO100543,2025-07-03,V1016,P2033,58,1173.57,68067.16
PO117841,2025-07-03,V1000,P2001,30,132.24,3967.31
PO121996,2025-07-03,V1008,P2028,23,172.92,3977.2
PO117430,2025-07-03,V1008,P2016,32,1346.54,43089.19
PO122627,2025-07-03,V1014,P2034,68,891.43,60617.41
PO100741,2025-07-03,V1001,P2033,22,1186.55,26104.21
PO112911,2025-07-03,V1025,P2001,33,130.11,4293.65
PO101176,2025-07-03,V1000,P2001,41,122.85,5036.9
PO114850,2025-07-03,V1009,P2001,15,118.3,1774.56
PO103069,2025-07-03,V1001,P2001,7,120.83,845.83
PO103411,2025-07-03,V1015,P2001,31,122.31,3791.61
PO120377,2025-07-04,V1024,P2002,71,533.53,37880.97
